BaseDate,SellDate,leader,n_selected,n_priced,basket_return,win,top_codes,year
2008-05-16,2008-05-23,CP_S,10,10,-0.042827428935538626,0,"A009460,A006040,A036030,A000910,A005720,A039560,A064260,A068290,A019170,A065350",2008
2008-05-23,2008-05-30,CP_S,10,10,0.08022007782605912,1,"A017890,A052420,A068270,A007390,A011500,A047770,A004490,A011760,A069080,A005160",2008
2008-05-30,2008-06-05,CP_MOM,10,10,0.10975244965736905,1,"A068270,A067290,A041830,A009470,A015590,A007280,A030610,A067310,A042600,A018000",2008
2008-06-05,2008-06-13,CP_LV,10,10,0.07994158855748977,1,"A068270,A004540,A065060,A058430,A010040,A009470,A007280,A044340,A001260,A083650",2008
2008-06-13,2008-06-20,CP_S,10,10,-0.09872010213229124,0,"A009470,A001820,A001260,A058820,A007610,A068270,A007390,A033290,A001340,A014820",2008
2008-06-20,2008-06-27,CP_LV,10,10,0.020772847917853145,1,"A003230,A005950,A000990,A066700,A065710,A006650,A011700,A086520,A001780,A074610",2008
2008-06-27,2008-07-04,CP_LV,10,10,-0.23626864057305785,0,"A003230,A101140,A054780,A002360,A005610,A007690,A036620,A051370,A000400,A006650",2008
2008-07-04,2008-07-11,CP_S,10,10,-0.0498160999497355,0,"A074610,A012030,A011390,A069460,A005690,A037950,A009470,A001340,A003800,A000670",2008
2008-07-11,2008-07-18,CP_Q,10,10,-0.028856754737365087,0,"A011700,A011000,A009470,A004540,A006090,A012800,A032820,A005690,A041520,A052400",2008
2008-07-18,2008-07-25,CP_V,10,10,-0.003830334856077178,0,"A060280,A005290,A008350,A016100,A038060,A098460,A009470,A094840,A050090,A095190",2008
2008-07-25,2008-08-01,CP_MOM,10,10,0.0013066336236109866,1,"A006490,A047040,A094840,A082270,A006360,A056080,A067160,A013580,A085660,A012800",2008
2008-08-01,2008-08-08,CP_G,10,10,-0.05809292592024912,0,"A006490,A045100,A004890,A035000,A005810,A095190,A003230,A003830,A060280,A080220",2008
2008-08-08,2008-08-14,CP_G,10,10,-0.03897977991756736,0,"A015860,A011700,A060150,A093920,A086520,A069080,A023590,A009180,A073640,A026890",2008
2008-08-14,2008-08-22,CP_LV,10,10,-0.09157759354922804,0,"A047770,A008040,A025750,A015230,A034830,A009190,A060280,A002810,A002760,A028670",2008
2008-08-22,2008-08-29,CP_LV,10,10,-0.07812737956183194,0,"A052790,A009470,A033530,A025320,A065060,A033290,A010780,A001820,A060150,A011330",2008
2008-08-29,2008-09-05,CP_G,10,10,-0.06376557057795015,0,"A007390,A010780,A075130,A031330,A047080,A045100,A052710,A003460,A082270,A023410",2008
2008-09-05,2008-09-12,CP_LV,10,10,0.04204596385788597,1,"A011930,A059090,A040300,A101140,A008730,A002600,A052020,A019550,A028080,A023150",2008
2008-09-12,2008-09-19,CP_V,10,10,-0.010566217326266114,0,"A064760,A046890,A050090,A018000,A001210,A004710,A095610,A025750,A042700,A002990",2008
2008-09-19,2008-09-26,CP_G,10,10,-0.010271762168228282,0,"A008040,A060310,A003240,A018290,A097230,A078150,A084010,A004430,A048410,A008700",2008
2008-09-26,2008-10-02,CP_LV,10,10,-0.0645743870032274,0,"A015590,A035810,A058820,A001200,A003060,A002460,A036710,A084680,A011930,A017390",2008
2008-10-02,2008-10-10,CP_LV,10,10,-0.19891181041674696,0,"A067290,A005290,A008350,A035900,A049180,A078020,A073640,A082270,A036420,A103590",2008
2008-10-10,2008-10-17,CP_LV,10,10,-0.0833025849594327,0,"A038500,A036420,A030350,A095500,A003490,A066570,A036560,A078150,A011070,A074610",2008
2008-10-17,2008-10-24,CP_LV,10,10,-0.21482962058164592,0,"A068760,A051360,A060150,A065130,A013570,A023960,A010960,A031330,A009190,A033310",2008
2008-10-24,2008-10-31,CP_G,10,10,0.1066913716283644,1,"A024950,A004970,A030190,A060250,A001380,A018470,A039560,A009310,A042040,A007280",2008
2008-10-31,2008-11-07,CP_S,10,10,0.0441274195678246,1,"A017890,A060250,A023160,A085660,A005090,A005490,A095500,A036190,A065680,A000700",2008
2008-11-07,2008-11-14,CP_LV,10,10,-0.05489779784217731,0,"A005740,A084680,A066700,A005690,A042420,A009470,A007570,A005160,A001820,A052420",2008
2008-11-14,2008-11-21,CP_LV,10,10,-0.12318967104598866,0,"A004090,A060570,A065130,A009310,A000670,A003230,A027970,A001460,A005300,A000230",2008
2008-11-21,2008-11-28,CP_V,10,10,0.06661812553805349,1,"A084680,A002700,A090460,A017370,A078160,A002390,A043650,A085660,A024950,A037270",2008
2008-11-28,2008-12-05,CP_V,10,10,-0.07811402171601106,0,"A036220,A085660,A004970,A000490,A003090,A036530,A095660,A078160,A067290,A043610",2008
2008-12-05,2008-12-12,CP_V,10,10,0.1215350664343569,1,"A084680,A100700,A030350,A080420,A082270,A036580,A090460,A010780,A005690,A006340",2008
2008-12-12,2008-12-19,CP_S,10,10,0.16300271569178593,1,"A028670,A018310,A030350,A103590,A010960,A014280,A006340,A001470,A000210,A045390",2008
2008-12-19,2008-12-26,CP_LV,10,10,-0.0504937161503352,0,"A101670,A008260,A002780,A047310,A049180,A003580,A010780,A009070,A086390,A002460",2008
2008-12-26,2009-01-02,CP_V,10,10,-0.008669680095748866,0,"A038060,A007390,A011700,A073490,A052020,A004140,A079950,A006650,A007160,A037950",2008
2009-01-02,2009-01-09,CP_S,10,10,0.036997618818487586,1,"A073490,A068760,A009470,A006740,A006490,A050890,A083650,A060280,A011330,A052220",2009
2009-01-09,2009-01-16,CP_G,10,10,0.01356885772635702,1,"A054780,A101670,A008260,A036420,A002870,A024950,A013030,A003620,A011690,A001780",2009
2009-01-16,2009-01-23,CP_Q,10,10,-0.06488745149932712,0,"A001380,A020760,A051370,A082850,A008260,A064260,A056080,A002630,A042600,A064760",2009
2009-01-23,2009-01-30,CP_S,10,10,0.029705600539481514,1,"A069080,A043610,A052220,A001720,A047310,A100090,A005440,A014940,A084680,A005160",2009
2009-01-30,2009-02-06,CP_V,10,10,0.04123364932928987,1,"A016450,A025820,A000660,A027970,A036540,A043370,A038540,A046890,A030530,A042700",2009
2009-02-06,2009-02-13,CP_S,10,10,0.16485100555406293,1,"A004540,A084680,A048410,A082270,A051980,A032820,A018310,A046890,A003650,A036930",2009
2009-02-13,2009-02-20,CP_LV,10,10,-0.08552837125531063,0,"A084680,A094280,A004540,A001550,A042420,A047770,A016100,A003520,A011690,A005070",2009
2009-02-20,2009-02-27,CP_LV,10,10,-0.1304812340978207,0,"A005070,A032820,A003350,A003620,A009190,A036560,A009460,A067830,A009970,A092070",2009
2009-02-27,2009-03-06,CP_G,10,10,0.0522384019722187,1,"A038540,A082850,A078340,A007690,A103590,A035900,A038060,A053450,A001060,A083650",2009
2009-03-06,2009-03-13,CP_V,10,10,0.04065780627237633,1,"A033200,A067830,A008700,A042600,A012450,A053450,A079950,A020760,A012510,A041020",2009
2009-03-13,2009-03-20,CP_V,10,10,0.07102000559958058,1,"A051360,A078160,A053450,A022100,A064550,A007570,A060590,A085660,A001250,A082270",2009
2009-03-20,2009-03-27,CP_S,10,10,0.0648157046290079,1,"A084870,A066700,A036540,A082270,A026890,A016450,A025980,A054050,A001470,A050110",2009
2009-03-27,2009-04-03,CP_V,10,10,0.11513730080331844,1,"A066700,A000140,A067310,A000990,A028300,A085310,A064960,A011000,A047310,A041520",2009
2009-04-03,2009-04-10,CP_S,10,10,0.19543676803568177,1,"A029480,A064550,A005960,A083650,A038540,A009410,A002450,A001250,A006910,A032820",2009
2009-04-10,2009-04-17,CP_V,10,10,-0.030846218408309024,0,"A032820,A042420,A060310,A001260,A063160,A092730,A001290,A080420,A011150,A094280",2009
2009-04-17,2009-04-24,CP_MOM,10,10,-0.008443221528241718,0,"A004910,A038500,A025560,A060570,A066700,A086980,A000050,A012800,A082850,A024890",2009
2009-04-24,2009-04-30,CP_V,10,10,-0.0014503135752869211,0,"A024950,A050090,A034940,A056080,A084870,A051360,A051910,A015230,A060310,A080220",2009
2009-04-30,2009-05-08,CP_V,10,10,0.07106321888185543,1,"A047770,A047310,A067000,A003960,A054670,A011370,A011000,A049950,A006650,A006090",2009
2009-05-08,2009-05-15,CP_MOM,10,10,0.24635998478966661,1,"A086390,A024950,A014530,A045100,A011370,A003620,A039130,A011330,A054620,A001780",2009
2009-05-15,2009-05-22,CP_MOM,10,10,-0.10091013850025987,0,"A031330,A045100,A024950,A064260,A012200,A058610,A006090,A011370,A094840,A000490",2009
2009-05-22,2009-05-29,CP_G,10,10,-0.091890392479751,0,"A101670,A068760,A052790,A054670,A082270,A078150,A045390,A069080,A102260,A027050",2009
2009-05-29,2009-06-05,CP_V,10,10,-0.0064426918427704875,0,"A003060,A005870,A073640,A066700,A000970,A011700,A078130,A069260,A006490,A011070",2009
2009-06-05,2009-06-12,CP_Q,10,10,0.0022796872552590776,1,"A009460,A052790,A095190,A018290,A009450,A002450,A001250,A002600,A000990,A016380",2009
2009-06-12,2009-06-19,CP_Q,10,10,-0.00331030748558937,0,"A084680,A009460,A086520,A012030,A041510,A035900,A001780,A032820,A014990,A101140",2009
2009-06-19,2009-06-26,CP_LV,10,10,0.06589512298692467,1,"A011330,A004250,A089470,A006060,A053610,A051980,A064260,A043610,A003850,A100250",2009
2009-06-26,2009-07-03,CP_S,10,10,0.001331346117056076,1,"A065060,A049950,A064260,A001380,A036540,A089470,A090460,A094840,A069460,A015590",2009
2009-07-03,2009-07-10,CP_LV,10,10,0.025713817515759373,1,"A054670,A101730,A014990,A005950,A011780,A060310,A084870,A028080,A001780,A006490",2009
2009-07-10,2009-07-17,CP_G,10,10,0.05272925037033799,1,"A046440,A005690,A089470,A053800,A053030,A069460,A084680,A018290,A073490,A009420",2009
2009-07-17,2009-07-24,CP_V,10,10,0.0718361320035775,1,"A005690,A058820,A028300,A009310,A065060,A038540,A024890,A053030,A005850,A007390",2009
2009-07-24,2009-07-31,CP_V,10,10,0.008395343614924477,1,"A058820,A046440,A038540,A001250,A025980,A024950,A060250,A045100,A094280,A006280",2009
2009-07-31,2009-08-07,CP_G,10,10,-0.008374113563585427,0,"A030350,A042040,A009970,A064260,A093520,A090460,A012690,A005690,A015860,A035610",2009
2009-08-07,2009-08-14,CP_S,10,10,0.05209895789073658,1,"A028100,A092730,A015750,A058430,A080420,A018310,A090460,A010960,A054950,A005690",2009
2009-08-14,2009-08-21,CP_MOM,10,10,0.08063030004707701,1,"A003620,A018000,A080220,A032350,A005690,A043590,A042040,A053030,A058820,A053450",2009
2009-08-21,2009-08-28,CP_G,10,10,0.005151723110949325,1,"A042040,A080220,A064550,A003060,A052260,A001060,A050090,A006280,A011000,A005250",2009
2009-08-28,2009-09-04,CP_MOM,10,10,-0.10616791848782951,0,"A042040,A002390,A060590,A100700,A009970,A064550,A086960,A064260,A002630,A077360",2009
2009-09-04,2009-09-11,CP_LV,10,10,0.021982679757742696,1,"A053610,A002720,A020760,A080220,A042700,A011070,A002760,A042600,A082850,A011690",2009
2009-09-11,2009-09-18,CP_V,10,10,0.02018471070961265,1,"A077360,A090350,A002760,A012800,A078150,A092730,A018310,A012510,A033240,A003960",2009
2009-09-18,2009-09-25,CP_LV,10,10,-0.12206820483690659,0,"A002760,A095610,A002710,A038540,A005290,A079950,A011690,A009070,A036810,A010580",2009
2009-09-25,2009-10-01,CP_LV,10,10,-0.020782632744524,0,"A045390,A036420,A078150,A036630,A092220,A042420,A006200,A078340,A036710,A039200",2009
2009-10-01,2009-10-09,CP_MOM,10,10,0.006438885250856596,1,"A060570,A036540,A035900,A090460,A020760,A077360,A042000,A022100,A034810,A041520",2009
2009-10-09,2009-10-16,CP_G,10,10,0.06643678504274378,1,"A011330,A032820,A049180,A005690,A078150,A006490,A017040,A025530,A078520,A032190",2009
2009-10-16,2009-10-23,CP_MOM,10,10,0.03951280255566567,1,"A078150,A033100,A000680,A067310,A052020,A102710,A017040,A090460,A060310,A078160",2009
2009-10-23,2009-10-30,CP_LV,10,10,-0.07352227573822545,0,"A078150,A033100,A009470,A035900,A007610,A089140,A010580,A029480,A000240,A050110",2009
2009-10-30,2009-11-06,CP_MOM,10,10,-0.018803307093289034,0,"A064550,A020760,A038540,A051500,A042040,A002630,A003000,A004140,A030350,A052220",2009
2009-11-06,2009-11-13,CP_LV,10,10,0.031716663203428176,1,"A049180,A035900,A059090,A014820,A053800,A003620,A045100,A063170,A052710,A030530",2009
2009-11-13,2009-11-20,CP_MOM,10,10,-0.035683024800316744,0,"A049180,A101670,A004060,A024890,A095610,A008260,A035900,A100700,A000430,A094280",2009
2009-11-20,2009-11-27,CP_LV,10,10,-0.06929273782174791,0,"A084680,A063080,A036030,A015750,A078340,A019550,A046440,A101670,A045100,A052710",2009
2009-11-27,2009-12-04,CP_G,10,10,0.013771133990395801,1,"A029480,A008970,A036580,A045970,A043610,A078150,A052790,A005250,A085310,A034730",2009
2009-12-04,2009-12-11,CP_V,10,10,0.03600556193801735,1,"A046440,A078600,A082270,A064260,A006490,A003620,A042600,A009310,A089470,A060570",2009
2009-12-11,2009-12-18,CP_S,10,10,0.0730531713099521,1,"A012510,A025750,A042000,A029480,A095700,A043610,A056700,A023810,A005690,A066970",2009
2009-12-18,2009-12-24,CP_LV,10,10,-0.026452269677676176,0,"A052400,A036630,A005690,A041520,A002760,A064260,A043610,A073640,A036540,A039560",2009
2009-12-24,2009-12-30,CP_MOM,10,10,0.1018643442835262,1,"A029480,A052690,A052400,A053610,A032820,A006910,A101140,A101670,A083650,A000680",2009
2009-12-30,2010-01-08,CP_V,10,10,0.1286761277799199,1,"A032820,A048410,A108860,A006910,A029480,A053030,A060570,A042000,A051600,A043610",2009
2010-01-08,2010-01-15,CP_G,10,10,-0.008893740295318175,0,"A025770,A035600,A048410,A085660,A020120,A094280,A038290,A036810,A066700,A049520",2010
2010-01-15,2010-01-22,CP_LV,10,10,0.05842704306378989,1,"A006910,A060570,A078160,A044490,A114190,A025750,A059090,A010820,A052330,A085660",2010
2010-01-22,2010-01-29,CP_LV,10,10,-0.19659310991251452,0,"A032820,A006910,A045390,A090460,A002990,A010820,A045100,A083650,A050890,A022100",2010
2010-01-29,2010-02-05,CP_LV,10,10,-0.060007318057479844,0,"A024890,A023810,A042000,A041520,A045970,A020760,A078150,A041510,A050890,A009970",2010
2010-02-05,2010-02-12,CP_G,10,10,0.036072760725176956,1,"A033310,A025750,A003060,A042040,A011000,A017040,A045390,A010820,A029480,A033530",2010
2010-02-12,2010-02-19,CP_V,10,10,-0.014687636941521953,0,"A003620,A047770,A009460,A006490,A020120,A054780,A089470,A078340,A036810,A006910",2010
2010-02-19,2010-02-26,CP_G,10,10,-0.010555421554993949,0,"A036220,A042000,A011700,A042040,A034810,A092070,A041510,A080220,A101670,A108860",2010
2010-02-26,2010-03-05,CP_MOM,10,10,0.10971367288889318,1,"A120030,A025770,A011330,A025620,A023810,A092070,A008700,A033100,A065060,A033310",2010
2010-03-05,2010-03-12,CP_S,10,10,0.168203589580813,1,"A120030,A014470,A005870,A002460,A000430,A011700,A025620,A002990,A005690,A034810",2010
2010-03-12,2010-03-19,CP_G,10,10,-0.031555950513253085,0,"A120030,A014470,A069460,A100090,A039200,A000670,A003780,A060310,A080220,A004090",2010
2010-03-19,2010-03-26,CP_LV,10,10,0.011802178141029629,1,"A001380,A025770,A007390,A011300,A064260,A036220,A011150,A001070,A060370,A020760",2010
2010-03-26,2010-04-02,CP_LV,10,10,0.1261777945572125,1,"A120030,A007210,A084680,A014470,A007810,A086390,A093520,A049960,A005070,A003200",2010
2010-04-02,2010-04-09,CP_S,10,10,-0.02630931431848609,0,"A120030,A084680,A011150,A038500,A002600,A009460,A011390,A035900,A008700,A060370",2010
2010-04-09,2010-04-16,CP_V,10,10,0.11761977301321609,1,"A018470,A020560,A010040,A011390,A011690,A012800,A011280,A042000,A000890,A012690",2010
2010-04-16,2010-04-23,CP_MOM,10,10,-0.06266806986301053,0,"A012800,A001770,A011390,A025820,A069460,A058820,A003280,A006570,A036580,A009180",2010
2010-04-23,2010-04-30,CP_MOM,10,10,-0.09117694159414891,0,"A004380,A042000,A001560,A003120,A038060,A000430,A009190,A041650,A016710,A052260",2010
2010-04-30,2010-05-07,CP_MOM,10,10,-0.02631012694564434,0,"A011150,A030530,A009160,A004380,A054620,A001210,A069460,A078340,A084370,A090470",2010
2010-05-07,2010-05-14,CP_MOM,10,10,-0.00136005035433322,0,"A120030,A067290,A086980,A035150,A047770,A009180,A019550,A009310,A035720,A029480",2010
2010-05-14,2010-05-20,CP_LV,10,10,-0.07607395697831361,0,"A065060,A035610,A073570,A079950,A023800,A041510,A020560,A078600,A013520,A036810",2010
2010-05-20,2010-05-28,CP_G,10,10,-0.06329221738217364,0,"A101140,A042000,A079370,A041510,A017370,A050890,A005690,A000990,A095660,A034120",2010
2010-05-28,2010-06-04,CP_Q,10,10,0.03271110198890241,1,"A003620,A093520,A060570,A107590,A004090,A052420,A025620,A041520,A060980,A013520",2010
2010-06-04,2010-06-11,CP_V,10,10,0.07225862212296207,1,"A003350,A101140,A083650,A025620,A067630,A108860,A006910,A047770,A027740,A010960",2010
2010-06-11,2010-06-18,CP_MOM,10,10,-0.07604272044498081,0,"A047770,A001260,A003350,A123690,A030520,A006840,A027970,A006650,A004830,A020120",2010
2010-06-18,2010-06-25,CP_G,10,10,0.00283440342671083,1,"A011780,A058820,A092220,A006380,A025820,A011170,A016880,A006200,A012800,A024720",2010
2010-06-25,2010-07-02,CP_S,10,10,-0.019092192833875865,0,"A047770,A082270,A005690,A017900,A067290,A030350,A033640,A011200,A006490,A003620",2010
2010-07-02,2010-07-09,CP_MOM,10,10,-0.028162575222127294,0,"A001770,A042000,A035900,A011330,A027970,A049960,A002210,A011300,A067290,A004830",2010
2010-07-09,2010-07-16,CP_Q,10,10,0.08793066702149042,1,"A081000,A002210,A051980,A014470,A052020,A050110,A025560,A082270,A096760,A047080",2010
2010-07-16,2010-07-23,CP_LV,10,10,-0.06315623112374512,0,"A065060,A014470,A082270,A001550,A041510,A067290,A054620,A042600,A009440,A007390",2010
2010-07-23,2010-07-30,CP_LV,10,10,-0.07827781052139601,0,"A073640,A042000,A096760,A027970,A028300,A002210,A075180,A047770,A088800,A000150",2010
2010-07-30,2010-08-06,CP_S,10,10,-0.03171457878950555,0,"A007280,A003350,A039200,A034810,A120030,A082920,A009970,A080220,A086280,A010960",2010
2010-08-06,2010-08-13,CP_S,10,10,0.06336151690142972,1,"A001550,A058820,A012030,A050890,A000490,A015590,A035900,A031820,A064550,A042040",2010
2010-08-13,2010-08-20,CP_MOM,10,10,0.008852293155867852,1,"A016100,A001550,A054040,A096760,A050890,A006490,A010960,A012030,A034940,A002990",2010
2010-08-20,2010-08-27,CP_Q,10,10,0.00037585488442378747,1,"A082270,A094280,A001550,A003240,A042040,A016250,A066970,A064550,A081000,A009830",2010
2010-08-27,2010-09-03,CP_G,10,10,0.04456135622486538,1,"A050890,A031330,A058820,A081000,A073490,A005420,A080220,A014470,A082270,A096760",2010
2010-09-03,2010-09-10,CP_MOM,10,10,0.052691370998778006,1,"A092070,A080220,A078600,A005090,A014470,A031330,A045390,A042000,A047050,A044820",2010
2010-09-10,2010-09-17,CP_V,10,10,0.05264468982181726,1,"A078520,A025530,A042040,A025820,A014470,A042420,A010690,A021820,A031330,A063160",2010
2010-09-17,2010-09-24,CP_MOM,10,10,-0.0011759544332578865,0,"A035900,A042040,A048410,A025980,A071970,A017800,A001470,A005870,A001520,A002410",2010
2010-09-24,2010-10-01,CP_V,10,10,0.008812053133097098,1,"A011390,A073640,A068240,A001380,A003850,A017800,A060370,A025530,A005850,A011200",2010
2010-10-01,2010-10-08,CP_V,10,10,-0.042223226236687186,0,"A035760,A033310,A005250,A024890,A000910,A060370,A036030,A023800,A010820,A021320",2010
2010-10-08,2010-10-15,CP_S,10,10,-0.002488848322828796,0,"A008350,A071970,A096530,A080420,A085310,A069460,A039200,A033290,A025980,A091120",2010
2010-10-15,2010-10-22,CP_MOM,10,10,-0.006014194103475379,0,"A002990,A000430,A067000,A081000,A006840,A035890,A041650,A045970,A001020,A000990",2010
2010-10-22,2010-10-29,CP_Q,10,10,0.07129969947418884,1,"A095610,A013520,A096530,A044820,A021820,A001790,A029480,A003830,A023810,A030350",2010
2010-10-29,2010-11-05,CP_LV,10,10,0.05716497089679075,1,"A067280,A035150,A003830,A049180,A092200,A078520,A001020,A004430,A078160,A014470",2010
2010-11-05,2010-11-12,CP_LV,10,10,-0.014962481661173033,0,"A073240,A036630,A067280,A042000,A025770,A060310,A049180,A115450,A005810,A000910",2010
2010-11-12,2010-11-19,CP_Q,10,10,0.0038011153582629296,1,"A041520,A025770,A067630,A003060,A005070,A059090,A114190,A074610,A004250,A000670",2010
2010-11-19,2010-11-26,CP_LV,10,10,-0.022283475064350446,0,"A067000,A035600,A060310,A052420,A068760,A020120,A098460,A046440,A074610,A017550",2010
2010-11-26,2010-12-03,CP_MOM,10,10,-0.007274507791695662,0,"A002990,A034310,A025560,A036630,A047770,A086390,A017800,A035600,A035150,A084680",2010
2010-12-03,2010-12-10,CP_G,10,10,-0.011034642973521414,0,"A030190,A065060,A038540,A041520,A101140,A043610,A033500,A004060,A025560,A002620",2010
2010-12-10,2010-12-17,CP_MOM,10,10,-0.0023509296707885374,0,"A039840,A063170,A060280,A060250,A011280,A014160,A042040,A095190,A001020,A058820",2010
2010-12-17,2010-12-24,CP_LV,10,10,-0.05683361818889375,0,"A035610,A017800,A031330,A053030,A100120,A004060,A108230,A035600,A009540,A077970",2010
2010-12-24,2010-12-30,CP_G,10,10,0.1679092682082747,1,"A130660,A025620,A002900,A090460,A011330,A067000,A010780,A058650,A037370,A001740",2010
2010-12-30,2011-01-07,CP_MOM,10,10,0.012057852238583133,1,"A035900,A011370,A117580,A017800,A025620,A002900,A130660,A013990,A037370,A005690",2010
2011-01-07,2011-01-14,CP_V,10,10,-0.006196157120744139,0,"A028300,A050090,A023760,A011370,A001550,A122990,A034940,A003850,A013570,A014470",2011
2011-01-14,2011-01-21,CP_MOM,10,10,0.08022089408833319,1,"A011150,A023150,A016710,A014280,A001470,A010170,A058820,A060310,A042600,A011300",2011
2011-01-21,2011-01-28,CP_LV,10,10,0.02790373023883338,1,"A011300,A036420,A074610,A002350,A108230,A013990,A024890,A014280,A042600,A082270",2011
2011-01-28,2011-02-01,CP_G,10,10,-0.0068620784825719535,0,"A033170,A031330,A082270,A014470,A049950,A039200,A010950,A027740,A005250,A054620",2011
2011-02-01,2011-02-11,CP_S,10,10,0.04441001154215733,1,"A101140,A044450,A002630,A042000,A013990,A006110,A009420,A017800,A049950,A092220",2011
2011-02-11,2011-02-18,CP_Q,10,10,0.031974900985885644,1,"A028300,A101140,A013990,A039200,A065060,A047080,A001550,A086390,A037950,A066700",2011
2011-02-18,2011-02-25,CP_S,10,10,0.01303098798064457,1,"A011300,A096530,A033170,A013990,A067310,A084870,A098460,A036540,A009420,A000990",2011
2011-02-25,2011-03-04,CP_MOM,10,10,0.036938916987695525,1,"A047770,A041830,A100700,A028300,A060250,A002780,A064260,A054950,A002700,A018000",2011
2011-03-04,2011-03-11,CP_LV,10,10,-0.0026385692101871137,0,"A052420,A026890,A036810,A010170,A090470,A011330,A041520,A002840,A003670,A027740",2011
2011-03-11,2011-03-18,CP_G,10,10,-0.09191063740598293,0,"A035900,A036630,A084680,A035810,A035150,A025770,A102260,A011330,A001380,A032820",2011
2011-03-18,2011-03-25,CP_MOM,10,10,0.005619732371735653,1,"A114190,A038500,A007540,A033270,A126560,A082640,A011790,A000910,A010950,A030520",2011
2011-03-25,2011-04-01,CP_G,10,10,0.025170548773745215,1,"A036630,A047770,A029480,A049950,A074610,A095500,A001820,A043590,A000430,A006060",2011
2011-04-01,2011-04-08,CP_MOM,10,10,0.008668960665049718,1,"A042040,A082270,A041960,A100090,A036580,A052790,A101490,A093370,A030350,A025620",2011
2011-04-08,2011-04-15,CP_MOM,10,10,0.04983339417610054,1,"A031330,A004560,A052790,A012800,A004830,A036420,A033500,A025560,A042660,A027970",2011
2011-04-15,2011-04-22,CP_MOM,10,10,0.07726423295655666,1,"A018310,A042000,A004560,A011210,A005010,A010960,A005070,A043650,A038390,A089470",2011
2011-04-22,2011-04-29,CP_LV,10,10,-0.040996311686271936,0,"A042000,A005420,A048530,A004060,A063080,A006840,A020150,A006120,A019210,A014280",2011
2011-04-29,2011-05-06,CP_S,10,10,-0.0403589754633147,0,"A042000,A089470,A002760,A065710,A004980,A096530,A002710,A000850,A002350,A011330",2011
2011-05-06,2011-05-13,CP_G,10,10,-0.05065281541446407,0,"A002780,A016450,A054780,A134380,A004140,A047400,A011690,A054620,A018000,A009160",2011
2011-05-13,2011-05-20,CP_LV,10,10,-0.06044970904802369,0,"A009470,A007280,A003230,A037270,A026890,A051370,A052220,A058470,A033640,A020760",2011
2011-05-20,2011-05-27,CP_MOM,10,10,-0.008665396708064165,0,"A036630,A069460,A002780,A056700,A001530,A096760,A000050,A016450,A018000,A000850",2011
2011-05-27,2011-06-03,CP_LV,10,10,-0.0755837065240114,0,"A018000,A053260,A080220,A005880,A011330,A013990,A004140,A035810,A041520,A001550",2011
2011-06-03,2011-06-10,CP_LV,10,10,-0.01526370012631848,0,"A016450,A048530,A000250,A001260,A013120,A077970,A000120,A003830,A011000,A067080",2011
2011-06-10,2011-06-17,CP_Q,10,10,-0.06078296644231185,0,"A004170,A002410,A067160,A016450,A001520,A018000,A039830,A023800,A005880,A089470",2011
2011-06-17,2011-06-24,CP_S,10,10,0.05143001433335057,1,"A065710,A136540,A002150,A002900,A011370,A082270,A060280,A018880,A004150,A027740",2011
2011-06-24,2011-07-01,CP_S,10,10,0.07430264210584643,1,"A065710,A078160,A016100,A134380,A032350,A016710,A039830,A009180,A067160,A046890",2011
2011-07-01,2011-07-08,CP_MOM,10,10,0.010038299685582518,1,"A016100,A005690,A001380,A025620,A058820,A002410,A016710,A054670,A047080,A065060",2011
2011-07-08,2011-07-15,CP_S,10,10,0.07114160618752866,1,"A067280,A037270,A001020,A000890,A010770,A041830,A067000,A007570,A084680,A007390",2011
2011-07-15,2011-07-22,CP_S,10,10,0.0036334396057503327,1,"A041830,A100700,A007390,A015590,A005420,A092070,A050890,A047770,A047080,A033560",2011
2011-07-22,2011-07-29,CP_S,10,10,-0.0019716864919096743,0,"A001200,A013990,A029480,A007570,A074610,A096760,A052020,A030530,A047400,A095610",2011
2011-07-29,2011-08-05,CP_LV,10,10,-0.033029500680284395,0,"A042040,A004140,A092730,A041830,A001060,A042420,A126560,A064550,A003100,A063080",2011
2011-08-05,2011-08-12,CP_S,10,10,0.06501196955474475,1,"A042420,A005880,A069080,A012690,A058820,A039840,A093240,A039130,A068290,A051500",2011
2011-08-12,2011-08-19,CP_LV,10,10,0.07597615370872299,1,"A012690,A085660,A102260,A014470,A007570,A068290,A065060,A034810,A052260,A028080",2011
2011-08-19,2011-08-26,CP_V,10,10,-0.06567826961807355,0,"A039830,A068290,A056080,A067080,A053800,A012690,A004540,A043610,A019170,A041020",2011
2011-08-26,2011-09-02,CP_MOM,10,10,-0.019680429651142528,0,"A011000,A108380,A048410,A054950,A007460,A010060,A016450,A009270,A096530,A038500",2011
2011-09-02,2011-09-09,CP_LV,10,10,-0.01888984692074893,0,"A008970,A060280,A012690,A011390,A002720,A060310,A102940,A039200,A011280,A063080",2011
2011-09-09,2011-09-16,CP_V,10,10,-0.07395847507747116,0,"A001570,A027050,A014280,A016880,A034120,A074610,A021820,A060280,A120030,A017800",2011
2011-09-16,2011-09-23,CP_MOM,10,10,-0.04172515654109247,0,"A037270,A115450,A008970,A011000,A078160,A085660,A005880,A059090,A067280,A083790",2011
2011-09-23,2011-09-30,CP_MOM,10,10,0.003720557593778084,1,"A052220,A078340,A007390,A052020,A016100,A037270,A058820,A003000,A036420,A121600",2011
