구분,ISIN,종목코드,종목명,반영일,날짜,상대영업일,수정주가,지수종가
편출,KR7009900002,009900,명신산업,2024-12-13,2025-02-04,30,10530,328.72
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-16,-30,201500,524.45
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-17,-29,201000,525.48
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-20,-28,202000,535.28
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-21,-27,224000,535.28
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-22,-26,233500,542.59
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-23,-25,229500,536.37
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-24,-24,235000,550.01
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-27,-23,247500,565.69
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-28,-22,236000,559.51
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-29,-21,238000,571.51
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-30,-20,238000,575.21
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-10-31,-19,241500,579.46
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-03,-18,240000,599.03
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-04,-17,223500,581.94
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-05,-16,211500,565.4
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-06,-15,208000,568.38
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-07,-14,205500,557.98
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-10,-13,213000,575.31
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-11,-12,210000,581.41
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-12,-11,211500,586.73
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-13,-10,223000,588.65
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-14,-9,230500,563.43
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-17,-8,239500,576.65
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-18,-7,240000,556.45
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-19,-6,227000,552.66
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-20,-5,232500,564.2
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-21,-4,223000,540.36
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-24,-3,221500,540.81
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-25,-2,219500,544.62
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-26,-1,223000,559.37
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-27,0,223000,563.36
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-11-28,1,223000,554.0
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-01,2,223000,553.96
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-02,3,223000,565.72
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-03,4,223000,570.79
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-04,5,223000,569.75
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-05,6,223000,580.81
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-08,7,223000,589.17
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-09,8,223000,585.76
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-10,9,223000,585.52
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-11,10,223000,580.16
편출,KR7010620003,010620,HD현대미포,2025-11-27,2025-12-12,11,223000,587.93
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-04-29,-30,26950,364.48
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-04-30,-29,27000,365.13
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-02,-28,26750,364.31
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-03,-27,26700,363.58
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-07,-26,27200,372.8
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-08,-25,27300,374.09
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-09,-24,27250,368.83
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-10,-23,27300,371.08
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-13,-22,26800,370.99
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-14,-21,26450,371.04
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-16,-20,26950,374.6
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-17,-19,27450,370.58
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-20,-18,27200,373.68
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-21,-17,26000,371.55
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-22,-16,26000,371.41
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-23,-15,25900,371.62
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-24,-14,25500,366.08
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-27,-13,25600,371.16
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-28,-12,25300,371.33
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-29,-11,25000,364.96
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-30,-10,24600,358.7
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-05-31,-9,25450,358.21
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-03,-8,26400,365.48
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-04,-7,26900,362.52
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-05,-6,26500,366.44
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-07,-5,26350,371.39
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-10,-4,26200,367.46
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-11,-3,26200,367.71
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-12,-2,25800,371.12
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-13,-1,24800,374.75
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-14,0,24900,376.0
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-17,1,24650,373.86
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-18,2,24700,377.73
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-19,3,24950,383.01
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-20,4,25050,384.78
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-21,5,25050,380.88
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-24,6,24700,378.39
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-25,7,25050,379.85
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-26,8,25150,383.01
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-27,9,24900,382.27
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-06-28,10,24950,384.02
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-01,11,24800,384.34
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-02,12,24300,381.2
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-03,13,24150,383.23
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-04,14,24250,388.53
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-05,15,24050,395.47
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-08,16,23650,394.47
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-09,17,24000,395.79
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-10,18,24000,395.6
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-11,19,24100,398.52
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-12,20,24650,392.29
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-15,21,24850,393.84
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-16,22,25050,395.31
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-17,23,25400,391.55
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-18,24,24950,389.0
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-19,25,24750,383.89
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-22,26,24150,379.84
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-23,27,23700,381.65
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-24,28,23950,378.66
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-25,29,23750,371.26
편출,KR7010780005,010780,아이에스동서,2024-06-14,2024-07-26,30,24600,374.2
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-03,-30,15091,318.24
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-06,-29,15549,334.16
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-07,-28,15739,327.29
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-08,-27,16463,324.0
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-09,-26,15723,325.29
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-10,-25,15682,323.75
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-13,-24,15531,323.31
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-14,-23,15606,326.57
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-15,-22,15947,333.96
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-16,-21,15531,334.31
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-17,-20,14966,332.06
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-20,-19,15682,334.23
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-21,-18,16174,336.57
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-22,-17,15819,336.81
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-23,-16,15709,336.91
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-24,-15,15317,334.0
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-27,-14,15089,333.67
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-28,-13,14788,337.52
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-29,-12,14588,336.62
편출,KR7013890009,013890,지누스,2023-12-15,2023-11-30,-11,14360,338.43
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-01,-10,14168,334.8
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-04,-9,13658,336.14
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-05,-8,13649,332.85
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-06,-7,13950,333.45
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-07,-6,14050,332.67
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-08,-5,14150,336.6
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-11,-4,14150,337.93
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-12,-3,14232,339.77
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-13,-2,13977,336.68
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-14,-1,13904,341.33
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-15,0,13977,343.99
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-18,1,14177,343.5
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-19,2,14223,343.95
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-20,3,14460,350.11
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-21,4,14469,348.78
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-22,5,14725,349.15
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-26,6,14624,350.43
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-27,7,14424,352.46
편출,KR7013890009,013890,지누스,2023-12-15,2023-12-28,8,14861,357.99
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-02,9,14652,360.55
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-03,10,14588,351.2
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-04,11,14269,348.07
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-05,12,14269,347.22
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-08,13,14269,345.58
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-09,14,14478,343.81
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-10,15,14132,340.66
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-11,16,13950,340.28
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-12,17,13521,338.22
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-15,18,13029,339.24
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-16,19,12737,334.73
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-17,20,12281,326.11
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-18,21,12308,327.13
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-19,22,12217,332.99
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-22,23,12053,332.63
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-23,24,12117,334.97
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-24,25,12099,333.27
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-25,26,11935,333.8
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-26,27,12035,334.21
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-29,28,12272,337.84
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-30,29,12472,337.48
편출,KR7013890009,013890,지누스,2023-12-15,2024-01-31,30,12390,336.24
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-01,-30,6760,337.49
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-04,-29,6790,343.6
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-05,-28,6900,341.47
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-06,-27,6820,340.61
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-07,-26,6900,340.87
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-08,-25,6830,339.71
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-11,-24,6600,334.64
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-12,-23,6300,327.31
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-13,-22,5980,318.84
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-14,-21,6020,317.7
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-15,-20,6070,320.53
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-18,-19,6390,328.44
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-19,-18,6390,328.11
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-20,-17,6270,329.02
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-21,-16,6290,329.49
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-22,-15,6250,332.36
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-25,-14,6420,336.63
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-26,-13,6590,335.6
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-27,-12,6540,332.32
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-28,-11,6680,331.45
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-11-29,-10,6620,325.45
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-02,-9,6570,325.34
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-03,-8,6560,331.44
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-04,-7,6310,326.59
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-05,-6,6000,323.87
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-06,-5,5980,322.07
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-09,-4,5540,313.74
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-10,-3,5920,320.79
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-11,-2,5980,323.86
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-12,-1,5730,329.04
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-13,0,5730,330.49
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-16,1,5790,329.61
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-17,2,5730,325.25
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-18,3,5740,329.72
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-19,4,5640,322.38
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-20,5,5690,318.33
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-23,6,5690,322.98
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-24,7,5730,323.39
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-26,8,5740,321.45
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-27,9,5540,319.03
편출,KR7016380008,016380,KG스틸,2024-12-13,2024-12-30,10,5530,317.82
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-02,11,5530,317.77
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-03,12,5700,324.0
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-06,13,5810,331.52
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-07,14,5840,330.89
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-08,15,5910,334.95
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-09,16,5860,335.4
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-10,17,5920,334.55
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-13,18,5810,330.31
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-14,19,5830,330.74
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-15,20,5870,330.97
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-16,21,6010,335.73
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-17,22,6140,335.09
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-20,23,6160,333.94
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-21,24,6070,334.44
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-22,25,6050,338.76
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-23,26,5870,334.5
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-24,27,5940,336.74
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-01-31,28,5920,333.36
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-02-03,29,5720,324.55
편출,KR7016380008,016380,KG스틸,2024-12-13,2025-02-04,30,5940,328.72
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-04-29,-30,14120,364.48
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-04-30,-29,14230,365.13
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-02,-28,14540,364.31
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-03,-27,14230,363.58
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-07,-26,14390,372.8
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-08,-25,14100,374.09
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-09,-24,13890,368.83
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-10,-23,13780,371.08
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-13,-22,13800,370.99
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-14,-21,13750,371.04
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-16,-20,13950,374.6
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-17,-19,13800,370.58
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-20,-18,13610,373.68
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-21,-17,13460,371.55
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-22,-16,13260,371.41
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-23,-15,13180,371.62
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-24,-14,13100,366.08
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-27,-13,12730,371.16
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-28,-12,12750,371.33
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-29,-11,12570,364.96
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-30,-10,12260,358.7
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-05-31,-9,12600,358.21
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-03,-8,12800,365.48
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-04,-7,12700,362.52
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-05,-6,12780,366.44
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-07,-5,12850,371.39
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-10,-4,12580,367.46
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-11,-3,12490,367.71
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-12,-2,12310,371.12
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-13,-1,11850,374.75
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-14,0,12000,376.0
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-17,1,12230,373.86
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-18,2,13280,377.73
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-19,3,12430,383.01
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-20,4,12130,384.78
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-21,5,11960,380.88
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-24,6,11990,378.39
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-25,7,12010,379.85
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-26,8,11990,383.01
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-27,9,11960,382.27
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-06-28,10,11900,384.02
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-01,11,12080,384.34
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-02,12,12010,381.2
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-03,13,11890,383.23
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-04,14,11760,388.53
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-05,15,11810,395.47
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-08,16,11910,394.47
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-09,17,11920,395.79
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-10,18,12030,395.6
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-11,19,11940,398.52
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-12,20,12250,392.29
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-15,21,12320,393.84
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-16,22,12050,395.31
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-17,23,11980,391.55
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-18,24,11810,389.0
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-19,25,11800,383.89
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-22,26,11560,379.84
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-23,27,11620,381.65
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-24,28,11900,378.66
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-25,29,11870,371.26
편출,KR7019170000,019170,신풍제약,2024-06-14,2024-07-26,30,12080,374.2
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-03,-30,19200,318.24
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-06,-29,20050,334.16
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-07,-28,19770,327.29
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-08,-27,19800,324.0
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-09,-26,19830,325.29
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-10,-25,19690,323.75
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-13,-24,19820,323.31
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-14,-23,19450,326.57
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-15,-22,19580,333.96
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-16,-21,19350,334.31
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-17,-20,18890,332.06
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-20,-19,19030,334.23
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-21,-18,19100,336.57
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-22,-17,19100,336.81
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-23,-16,19140,336.91
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-24,-15,19090,334.0
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-27,-14,19570,333.67
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-28,-13,19540,337.52
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-29,-12,19150,336.62
편출,KR7020000006,020000,한섬,2023-12-15,2023-11-30,-11,18990,338.43
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-01,-10,19300,334.8
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-04,-9,19670,336.14
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-05,-8,19600,332.85
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-06,-7,19700,333.45
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-07,-6,19790,332.67
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-08,-5,19530,336.6
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-11,-4,19630,337.93
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-12,-3,19630,339.77
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-13,-2,19380,336.68
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-14,-1,19330,341.33
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-15,0,19370,343.99
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-18,1,19450,343.5
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-19,2,19210,343.95
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-20,3,19330,350.11
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-21,4,19180,348.78
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-22,5,19460,349.15
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-26,6,19820,350.43
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-27,7,19030,352.46
편출,KR7020000006,020000,한섬,2023-12-15,2023-12-28,8,19120,357.99
편출,KR7020000006,020000,한섬,2023-12-15,2024-01-02,9,19480,360.55
편출,KR7020000006,020000,한섬,2023-12-15,2024-01-03,10,20200,351.2
편출,KR7020000006,020000,한섬,2023-12-15,2024-01-04,11,20100,348.07
편출,KR7020000006,020000,한섬,2023-12-15,2024-01-05,12,20100,347.22
