종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"003780","진양산업","KOSPI","화학","5540","-360","-6.10","72020000000"
"010640","진양폴리","KOSPI","화학","2355","-285","-10.80","23550000000"
"100250","진양홀딩스","KOSPI","화학","3005","-95","-3.06","167965352460"
"051630","진양화학","KOSPI","화학","2000","-200","-9.09","42400000000"
"272450","진에어","KOSPI","운송·창고","6100","-610","-9.09","318420000000"
"011000","진원생명과학","KOSPI","제약","1006","-134","-11.75","85922395616"
"002780","진흥기업","KOSPI","건설","700","-63","-8.26","101830221500"
"002787","진흥기업2우B","KOSPI","건설","8180","-200","-2.39","2411529440"
"002785","진흥기업우B","KOSPI","건설","3335","50","1.52","2858822030"
"025620","차AI헬스케어","KOSPI","화학","8800","-1100","-11.11","160194962400"
"009310","참엔지니어링","KOSPI","기계·장비","996","-222","-18.23","21797533704"
"000650","천일고속","KOSPI","운송·창고","222000","-28000","-11.20","317286840000"
"033250","체시스","KOSPI","운송장비·부품","930","-82","-8.10","29760000000"
"035720","카카오","KOSPI","IT 서비스","47050","-9150","-16.28","20824596726450"
"323410","카카오뱅크","KOSPI","은행","22200","-3300","-12.94","10590319901400"
"377300","카카오페이","KOSPI","기타금융","52300","-10100","-16.19","7068411421000"
"006380","카프로","KOSPI","화학","3660","0","0.00","618539985360"
"001620","케이비아이동국실업","KOSPI","운송장비·부품","733","-127","-14.77","81577791723"
"029460","케이씨","KOSPI","의료·정밀기기","28100","-4050","-12.60","371798490300"
"281820","케이씨텍","KOSPI","의료·정밀기기","39450","-7000","-15.07","816233242350"
"381970","케이카","KOSPI","유통","13910","-800","-5.44","679097995680"
"145270","케이탑리츠","KOSPI","부동산","903","-6","-0.66","43398878922"
"417310","코람코더원리츠","KOSPI","부동산","8630","-330","-3.68","348652000000"
"357120","코람코라이프인프라리츠","KOSPI","부동산","4310","-215","-4.75","419515375740"
"007815","코리아써우","KOSPI","전기·전자","14000","-2110","-13.10","41505660000"
"007810","코리아써키트","KOSPI","전기·전자","45100","-7900","-14.91","1065295870100"
"00781K","코리아써키트2우B","KOSPI","전기·전자","11610","-1040","-8.22","9098745390"
"003690","코리안리","KOSPI","보험","12360","-1090","-8.10","2407987943160"
"192820","코스맥스","KOSPI","화학","160700","-16400","-9.26","1823866096300"
"044820","코스맥스비티아이","KOSPI","기타금융","12520","-1600","-11.33","120241090920"
"005070","코스모신소재","KOSPI","화학","42500","-9500","-18.27","1381707130000"
"005420","코스모화학","KOSPI","화학","12720","-2780","-17.94","488552660160"
"071950","코아스","KOSPI","기타제조","2090","-895","-29.98","24913650630"
"002020","코오롱","KOSPI","기타금융","52100","-12400","-19.22","672490128000"
"138490","코오롱ENP","KOSPI","화학","10690","-1950","-15.43","406220000000"
"003070","코오롱글로벌","KOSPI","건설","9100","-1120","-10.96","231358026900"
"003075","코오롱글로벌우","KOSPI","건설","14100","-1780","-11.21","10444391700"
"002025","코오롱우","KOSPI","기타금융","24700","-4300","-14.83","28662793900"
"120110","코오롱인더","KOSPI","화학","55700","-11700","-17.36","1532813368700"
"120115","코오롱인더우","KOSPI","화학","25750","-3050","-10.59","71272395000"
"021240","코웨이","KOSPI","일반서비스","73800","-7600","-9.34","5306894015400"
"036420","콘텐트리중앙","KOSPI","오락·문화","6010","-780","-11.49","115766471080"
"024720","콜마홀딩스","KOSPI","기타금융","8740","-1230","-12.34","299749303660"
"192400","쿠쿠홀딩스","KOSPI","기타금융","27350","-1500","-5.20","972625759750"
"284740","쿠쿠홈시스","KOSPI","일반서비스","23250","-2100","-8.28","521667922500"
"264900","크라운제과","KOSPI","음식료·담배","8250","-360","-4.18","103321762500"
"26490K","크라운제과우","KOSPI","음식료·담배","8870","-240","-2.63","6861477200"
"005740","크라운해태홀딩스","KOSPI","기타금융","6310","-500","-7.34","93686759570"
"005745","크라운해태홀딩스우","KOSPI","기타금융","7200","-450","-5.88","4325227200"
"259960","크래프톤","KOSPI","IT 서비스","211000","-25000","-10.59","10002368701000"
"020120","키다리스튜디오","KOSPI","IT 서비스","3155","-310","-8.95","116936181730"
"039490","키움증권","KOSPI","증권","372500","-52000","-12.25","10099274757500"
"014580","태경비케이","KOSPI","비금속","4110","-335","-7.54","113366541000"
"015890","태경산업","KOSPI","화학","4565","-295","-6.07","133429243750"
"006890","태경케미컬","KOSPI","화학","7000","-600","-7.89","81200000000"
"003240","태광산업","KOSPI","화학","1075000","-213000","-16.54","1196905000000"
"011280","태림포장","KOSPI","종이·목재","1827","-168","-8.42","129362452380"
"004100","태양금속","KOSPI","운송장비·부품","2605","-245","-8.60","95603500000"
"004105","태양금속우","KOSPI","운송장비·부품","3530","-230","-6.12","11649000000"
"009410","태영건설","KOSPI","건설","1600","-196","-10.91","476144124800"
"009415","태영건설우","KOSPI","건설","5990","-550","-8.41","3893344260"
"001420","태원물산","KOSPI","운송장비·부품","2660","-155","-5.51","20216000000"
"055490","테이팩스","KOSPI","화학","13520","-1760","-11.52","64485668000"
"078000","텔코웨어","KOSPI","IT 서비스","16490","-1370","-7.67","152368869730"
"214420","토니모리","KOSPI","화학","6250","-950","-13.19","150342493750"
"019180","티에이치엔","KOSPI","전기·전자","6500","-1020","-13.56","117000000000"
"217590","티엠씨","KOSPI","전기·전자","11800","-2650","-18.34","284311855000"
"363280","티와이홀딩스","KOSPI","기타금융","2715","-235","-7.97","136915462620"
"36328K","티와이홀딩스우","KOSPI","기타금융","4000","-400","-9.09","4972056000"
"091810","티웨이항공","KOSPI","운송·창고","1158","-124","-9.67","389069512530"
"004870","티웨이홀딩스","KOSPI","비금속","348","-39","-10.08","39380895912"
"034230","파라다이스","KOSPI","오락·문화","16100","-2500","-13.44","1487729499900"
"005690","파미셀","KOSPI","제약","12640","-2360","-15.73","758614424960"
"036580","팜스코","KOSPI","음식료·담배","3240","-465","-12.55","118998535320"
"004720","팜젠사이언스","KOSPI","제약","3500","-330","-8.62","76840757000"
"028670","팬오션","KOSPI","운송·창고","5150","-1050","-16.94","2753032986800"
"010820","퍼스텍","KOSPI","금속","6710","-1280","-16.02","327259703980"
"016800","퍼시스","KOSPI","기타제조","40900","-1000","-2.39","470350000000"
"001020","페이퍼코리아","KOSPI","종이·목재","705","-96","-11.99","125478235665"
"090080","평화산업","KOSPI","운송장비·부품","840","-102","-10.83","46117897560"
"010770","평화홀딩스","KOSPI","운송장비·부품","3625","-430","-10.60","53017314250"
"022100","포스코DX","KOSPI","일반서비스","28850","-6150","-17.57","4386201931650"
"058430","포스코스틸리온","KOSPI","금속","40550","-5550","-12.04","243300000000"
"047050","포스코인터내셔널","KOSPI","유통","59000","-11400","-16.19","10379444492000"
"003670","포스코퓨처엠","KOSPI","전기·전자","185200","-41300","-18.23","16472839944000"
"017810","풀무원","KOSPI","음식료·담배","11500","-1100","-8.73","438386233000"
"103140","풍산","KOSPI","금속","112100","-18500","-14.17","3141521563800"
"005810","풍산홀딩스","KOSPI","기타금융","36500","-4650","-11.30","526231158000"
"950210","프레스티지바이오파마","KOSPI","일반서비스","9140","-1030","-10.13","549278856700"
"009810","플레이그램","KOSPI","유통","1005","-75","-6.94","30529387500"
"086790","하나금융지주","KOSPI","기타금융","105500","-14600","-12.16","29363373377000"
"293480","하나제약","KOSPI","제약","9460","-640","-6.34","168132069160"
"039130","하나투어","KOSPI","일반서비스","39950","-4950","-11.02","618822783400"
"352820","하이브","KOSPI","오락·문화","327000","-32500","-9.04","14073911595000"
"071090","하이스틸","KOSPI","금속","3165","-415","-11.59","63906005715"
"000080","하이트진로","KOSPI","음식료·담배","16280","-1070","-6.17","1141775187080"
"000087","하이트진로2우B","KOSPI","음식료·담배","13770","-420","-2.96","15562000260"
"000140","하이트진로홀딩스","KOSPI","기타금융","9000","-520","-5.46","208860885000"
"000145","하이트진로홀딩스우","KOSPI","기타금융","11170","-330","-2.87","5258947700"
"152550","한국ANKOR유전","KOSPI","기타금융","362","83","29.75","25347240000"
"036460","한국가스공사","KOSPI","전기·가스","36150","-4450","-10.96","3337114950000"
"005430","한국공항","KOSPI","운송·창고","56100","-7700","-12.07","177632515500"
"071050","한국금융지주","KOSPI","기타금융","206500","-34000","-14.14","11507417348000"
"071055","한국금융지주우","KOSPI","기타금융","150100","-20300","-11.91","879323475100"
"010040","한국내화","KOSPI","비금속","1970","-105","-5.06","80902112140"
"025540","한국단자","KOSPI","전기·전자","67200","-9700","-12.61","679728000000"
"010100","한국무브넥스","KOSPI","운송장비·부품","4180","-990","-19.15","127282755600"
"004090","한국석유","KOSPI","비금속","27450","6300","29.79","348453594000"
"002200","한국수출포장","KOSPI","종이·목재","2985","-135","-4.33","119400000000"
"002960","한국쉘석유","KOSPI","화학","476500","-82500","-14.76","619450000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","24350","-4350","-15.16","2311673094000"
"123890","한국자산신탁","KOSPI","기타금융","2610","-280","-9.69","319395946860"
"015760","한국전력","KOSPI","전기·가스","45550","-5350","-10.51","29241463707350"
"006200","한국전자홀딩스","KOSPI","기타금융","694","-73","-9.52","32481376384"
"027970","한국제지","KOSPI","종이·목재","778","-32","-3.95","147958668386"
"023350","한국종합기술","KOSPI","일반서비스","4220","-365","-7.96","46209000000"
"025890","한국주강","KOSPI","기계·장비","1521","-103","-6.34","17201382939"
"000970","한국주철관","KOSPI","금속","6450","-380","-5.56","147063225000"
"104700","한국철강","KOSPI","금속","9020","-830","-8.43","328779000000"
"017960","한국카본","KOSPI","금속","36300","-4300","-10.59","1884276807600"
"161890","한국콜마","KOSPI","화학","64200","-8600","-11.81","1515445943400"
"161390","한국타이어앤테크놀로지","KOSPI","화학","58200","-8600","-12.87","7209529015800"
"034830","한국토지신탁","KOSPI","기타금융","1408","-134","-8.69","355504835840"
"007280","한국특강","KOSPI","금속","1283","-76","-5.59","78023478013"
"047810","한국항공우주","KOSPI","운송장비·부품","158500","-39100","-19.79","15449804459500"
"123690","한국화장품","KOSPI","유통","7800","-1300","-14.29","125330400000"
"003350","한국화장품제조","KOSPI","화학","45200","-4700","-9.42","204846400000"
"011500","한농화성","KOSPI","화학","19550","-4450","-18.54","305704171100"
"002390","한독","KOSPI","제약","10020","-930","-8.49","137910600660"
"053690","한미글로벌","KOSPI","일반서비스","16340","-2860","-14.90","179046367000"
"042700","한미반도체","KOSPI","기계·장비","259000","-23000","-8.16","24685859800000"
"008930","한미사이언스","KOSPI","기타금융","34900","-5550","-13.72","2386865095000"
"128940","한미약품","KOSPI","제약","478000","-93000","-16.29","6123653698000"
"009240","한샘","KOSPI","유통","41000","-5150","-11.16","964891048000"
"020000","한섬","KOSPI","섬유·의류","21600","-1800","-7.69","484655335200"
"003680","한성기업","KOSPI","음식료·담배","4895","-245","-4.77","30395575925"
"105630","한세실업","KOSPI","섬유·의류","12290","-1420","-10.36","491600000000"
"069640","한세엠케이","KOSPI","유통","550","-33","-5.66","24643576100"
"016450","한세예스24홀딩스","KOSPI","섬유·의류","4570","-360","-7.30","182800000000"
"009180","한솔로지스틱스","KOSPI","운송·창고","2850","-245","-7.92","80244101250"
"213500","한솔제지","KOSPI","종이·목재","8030","-620","-7.17","191118625280"
"014680","한솔케미칼","KOSPI","화학","283500","-31000","-9.86","3213527782500"
"004710","한솔테크닉스","KOSPI","전기·전자","5080","-820","-13.90","163118180240"
"004150","한솔홀딩스","KOSPI","기타금융","3100","-225","-6.77","127182522000"
"025750","한솔홈데코","KOSPI","종이·목재","564","-43","-7.08","45438744036"
"004960","한신공영","KOSPI","건설","11470","-1820","-13.69","132715951940"
"011700","한신기계","KOSPI","기계·장비","3750","-815","-17.85","121673066250"
"001750","한양증권","KOSPI","증권","21150","-3550","-14.37","269208494100"
"001755","한양증권우","KOSPI","증권","20100","-2100","-9.46","10552500000"
"018880","한온시스템","KOSPI","기계·장비","3680","-495","-11.86","3776646191360"
"009420","한올바이오파마","KOSPI","제약","49200","-10600","-17.73","2570239389600"
"014130","한익스프레스","KOSPI","운송·창고","2710","-175","-6.07","32520000000"
"300720","한일시멘트","KOSPI","비금속","16000","-1510","-8.62","1176723344000"
"002220","한일철강","KOSPI","금속","3785","-345","-8.35","101049886100"
"003300","한일홀딩스","KOSPI","비금속","16090","-1110","-6.45","496101103560"
"051600","한전KPS","KOSPI","건설","51200","-6900","-11.88","2304000000000"
"052690","한전기술","KOSPI","일반서비스","132900","-26700","-16.73","5079438000000"
"130660","한전산업","KOSPI","일반서비스","17750","-3800","-17.63","578650000000"
"002320","한진","KOSPI","운송·창고","19000","-1400","-6.86","289465190000"
"003480","한진중공업홀딩스","KOSPI","전기·가스","4485","-515","-10.30","132441206820"
"180640","한진칼","KOSPI","기타금융","113000","-23500","-17.22","7544137527000"
"18064K","한진칼우","KOSPI","기타금융","37000","-3100","-7.73","19860342000"
"005110","한창","KOSPI","유통","1254","0","0.00","26467434378"
"009460","한창제지","KOSPI","종이·목재","500","-29","-5.48","29833743000"
"372910","한컴라이프케어","KOSPI","의료·정밀기기","2410","-285","-10.58","66695318460"
"000880","한화","KOSPI","화학","113300","-25200","-18.19","8492824675500"
"00088K","한화3우B","KOSPI","화학","46950","-8350","-15.10","911038504950"
"452260","한화갤러리아","KOSPI","유통","2625","-195","-6.91","508881476250"
"45226K","한화갤러리아우","KOSPI","유통","5900","-2510","-29.85","17136373000"
"451800","한화리츠","KOSPI","부동산","4750","-290","-5.75","853100000000"
"489790","한화비전","KOSPI","전기·전자","66000","-9800","-12.93","3332233740000"
"088350","한화생명","KOSPI","보험","4175","-630","-13.11","3626112750000"
"000370","한화손해보험","KOSPI","보험","6430","-800","-11.07","750631223450"
"009830","한화솔루션","KOSPI","화학","39950","-8400","-17.37","6867106813200"
"009835","한화솔루션우","KOSPI","화학","24050","-4150","-14.72","61937143450"
"272210","한화시스템","KOSPI","전기·전자","116000","-30700","-20.93","21914649124000"
"012450","한화에어로스페이스","KOSPI","운송장비·부품","1323000","-109000","-7.61","68218379523000"
"082740","한화엔진","KOSPI","기계·장비","43550","-7650","-14.94","3634123034100"
"042660","한화오션","KOSPI","운송장비·부품","108500","-26900","-19.87","33245853249000"
"003530","한화투자증권","KOSPI","증권","6290","-1240","-16.47","1349505504750"
"003535","한화투자증권우","KOSPI","증권","7610","-1580","-17.19","36528000000"
"195870","해성디에스","KOSPI","전기·전자","48400","-11500","-19.20","822800000000"
"101530","해태제과식품","KOSPI","음식료·담배","6240","-420","-6.31","181688969280"
"143210","핸즈코퍼레이션","KOSPI","운송장비·부품","975","-154","-13.64","21328853325"
"000720","현대건설","KOSPI","건설","126900","-23600","-15.68","14131046578500"
"000725","현대건설우","KOSPI","건설","59500","-9700","-14.02","62754233500"
"453340","현대그린푸드","KOSPI","유통","15120","-480","-3.08","496228511520"
"086280","현대글로비스","KOSPI","운송·창고","232000","-27500","-10.60","17400000000000"
"064350","현대로템","KOSPI","운송장비·부품","202000","-47000","-18.88","22046743186000"
"079430","현대리바트","KOSPI","기타제조","6700","-470","-6.56","137586389400"
"012330","현대모비스","KOSPI","운송장비·부품","399000","-69500","-14.83","36202300617000"
"069960","현대백화점","KOSPI","유통","90500","-12000","-11.71","2047907576500"
"004560","현대비앤지스틸","KOSPI","금속","16300","-3440","-17.43","245784619300"
"004310","현대약품","KOSPI","제약","9290","-1510","-13.98","297280000000"
"017800","현대엘리베이터","KOSPI","기계·장비","81600","-13000","-13.74","3189938616000"
"307950","현대오토에버","KOSPI","IT 서비스","371500","-75500","-16.89","10188009313000"
"011210","현대위아","KOSPI","운송장비·부품","78400","-19200","-19.67","2132094507200"
"004020","현대제철","KOSPI","금속","33750","-7650","-18.48","4503795243750"
"005440","현대지에프홀딩스","KOSPI","기타금융","13810","-1290","-8.54","2153038396810"
"005380","현대차","KOSPI","운송장비·부품","501000","-94000","-15.80","102583640766000"
"005387","현대차2우B","KOSPI","운송장비·부품","244500","-37000","-13.14","8548680885000"
"005389","현대차3우B","KOSPI","운송장비·부품","231500","-36500","-13.62","538805138000"
"005385","현대차우","KOSPI","운송장비·부품","242000","-40000","-14.18","5648512320000"
"001500","현대차증권","KOSPI","증권","10280","-1810","-14.97","635643692320"
"011760","현대코퍼레이션","KOSPI","유통","24400","-2900","-10.62","322786770400"
"227840","현대코퍼레이션홀딩스","KOSPI","유통","11700","-1180","-9.16","106479781200"
"126560","현대퓨처넷","KOSPI","통신","3150","-215","-6.39","347139276750"
"001450","현대해상","KOSPI","보험","29200","-3200","-9.88","2610480000000"
"057050","현대홈쇼핑","KOSPI","유통","74500","-8500","-10.24","894000000000"
"093240","형지엘리트","KOSPI","섬유·의류","1008","-139","-12.12","61881381072"
"003010","혜인","KOSPI","유통","4890","-590","-10.77","62165332830"
"111110","호전실업","KOSPI","섬유·의류","7500","-390","-4.94","70320000000"
"008770","호텔신라","KOSPI","유통","41600","-3650","-8.07","1632721833600"
"008775","호텔신라우","KOSPI","유통","32200","-3800","-10.56","24210503800"
"378850","화승알앤에이","KOSPI","운송장비·부품","3400","-210","-5.82","64578318200"
"241590","화승엔터프라이즈","KOSPI","섬유·의류","4700","-520","-9.96","284769597200"
"006060","화승인더","KOSPI","유통","3185","-215","-6.32","176194200000"
"013520","화승코퍼레이션","KOSPI","운송장비·부품","2770","-415","-13.03","138641968040"
"010690","화신","KOSPI","운송장비·부품","11550","-1930","-14.32","403330735500"
"133820","화인베스틸","KOSPI","금속","1203","-163","-11.93","44648745906"
"010660","화천기계","KOSPI","기계·장비","5220","-560","-9.69","114840000000"
"000850","화천기공","KOSPI","기계·장비","35000","-3850","-9.91","77000000000"
"016580","환인제약","KOSPI","제약","10030","-660","-6.17","186558702100"
"032560","황금에스티","KOSPI","금속","5660","-500","-8.12","96220000000"
"004800","효성","KOSPI","기타금융","131500","-25000","-15.97","2201363520500"
"094280","효성ITX","KOSPI","일반서비스","11950","-550","-4.40","138120490000"
"298040","효성중공업","KOSPI","전기·전자","2297000","-309000","-11.86","21418486756000"
"298020","효성티앤씨","KOSPI","화학","322000","-66000","-17.01","1393513604000"
"298000","효성화학","KOSPI","화학","38900","0","0.00","147501447900"
"093370","후성","KOSPI","화학","6270","-1190","-15.95","672490919100"
"005870","휴니드","KOSPI","전기·전자","7900","-1350","-14.59","111516518500"
"079980","휴비스","KOSPI","화학","2340","-300","-11.36","80730000000"
"005010","휴스틸","KOSPI","금속","3970","-460","-10.38","223066657750"
"000540","흥국화재","KOSPI","보험","4270","-680","-13.74","274316094150"
"000545","흥국화재우","KOSPI","보험","6600","-670","-9.22","5068800000"
"003280","흥아해운","KOSPI","운송·창고","2905","575","24.68","698434331595"
