종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"192650","드림텍","KOSPI","전기·전자","7210","-580","-7.45","497303974790"
"024090","디씨엠","KOSPI","금속","12370","-80","-0.64","141018000000"
"003160","디아이","KOSPI","의료·정밀기기","32550","-3450","-9.58","921165000000"
"092200","디아이씨","KOSPI","운송장비·부품","9450","-730","-7.17","367496977050"
"377190","디앤디플랫폼리츠","KOSPI","부동산","3125","-35","-1.11","276250000000"
"013570","디와이","KOSPI","기타금융","5090","-130","-2.49","133966931970"
"024900","디와이덕양","KOSPI","운송장비·부품","2100","-90","-4.11","68386458000"
"210540","디와이파워","KOSPI","기계·장비","14270","-280","-1.92","157565173160"
"032350","롯데관광개발","KOSPI","일반서비스","21950","-1200","-5.18","1747252354300"
"089860","롯데렌탈","KOSPI","일반서비스","33000","-750","-2.22","1198209804000"
"330590","롯데리츠","KOSPI","부동산","4620","-230","-4.74","1335036244080"
"000400","롯데손해보험","KOSPI","보험","2140","-160","-6.96","664119724800"
"023530","롯데쇼핑","KOSPI","유통","103700","-4000","-3.71","2933543893500"
"020150","롯데에너지머티리얼즈","KOSPI","전기·전자","40150","-4550","-10.18","2102473339450"
"280360","롯데웰푸드","KOSPI","음식료·담배","123700","-3300","-2.60","1150975803800"
"286940","롯데이노베이트","KOSPI","IT 서비스","22500","-1250","-5.26","340410757500"
"004000","롯데정밀화학","KOSPI","화학","49350","-1750","-3.42","1273230000000"
"004990","롯데지주","KOSPI","기타금융","33700","-2050","-5.73","3535441286900"
"00499K","롯데지주우","KOSPI","기타금융","30550","-1600","-4.98","24611171650"
"005300","롯데칠성","KOSPI","음식료·담배","132800","-6300","-4.53","1232235795200"
"005305","롯데칠성우","KOSPI","음식료·담배","87500","-4100","-4.48","67839625000"
"011170","롯데케미칼","KOSPI","화학","84300","-11600","-12.10","3605967821700"
"071840","롯데하이마트","KOSPI","유통","8300","-290","-3.38","195944009600"
"027740","마니커","KOSPI","음식료·담배","820","-25","-2.96","52079206960"
"357430","마스턴프리미어리츠","KOSPI","부동산","1510","-30","-1.95","46063013570"
"001080","만호제강","KOSPI","금속","54400","0","0.00","225760000000"
"088980","맥쿼리인프라","KOSPI","기타금융","11330","-110","-0.96","5426186180690"
"094800","맵스리얼티","KOSPI","기타금융","6990","150","2.19","648911973690"
"138040","메리츠금융지주","KOSPI","기타금융","120300","-6800","-5.35","21079179291900"
"090370","메타랩스","KOSPI","섬유·의류","1582","-31","-1.92","39399217998"
"118000","메타케어","KOSPI","유통","325","-12","-3.56","55827643300"
"017180","명문제약","KOSPI","제약","1862","-36","-1.90","63221331348"
"009900","명신산업","KOSPI","운송장비·부품","10070","-1350","-11.82","528374239310"
"317450","명인제약","KOSPI","제약","63000","-3200","-4.83","919800000000"
"012690","모나리자","KOSPI","종이·목재","2080","-90","-4.15","76068210400"
"005360","모나미","KOSPI","유통","1787","-33","-1.81","33769487609"
"070960","모나용평","KOSPI","일반서비스","3165","-90","-2.76","152341998945"
"009680","모토닉","KOSPI","운송장비·부품","10750","-470","-4.19","301537500000"
"009580","무림P&P","KOSPI","종이·목재","2485","-35","-1.39","154985285140"
"009200","무림페이퍼","KOSPI","종이·목재","2030","-70","-3.33","84466899300"
"033920","무학","KOSPI","음식료·담배","9690","180","1.89","276165000000"
"008420","문배철강","KOSPI","금속","2135","-30","-1.39","43774983175"
"025560","미래산업","KOSPI","의료·정밀기기","14400","-430","-2.90","64550217600"
"007120","미래아이앤지","KOSPI","IT 서비스","1195","-56","-4.48","34509936560"
"396690","미래에셋글로벌리츠","KOSPI","부동산","2520","-25","-0.98","99806968800"
"357250","미래에셋맵스리츠","KOSPI","부동산","2510","0","0.00","62737713550"
"085620","미래에셋생명","KOSPI","보험","12200","-1120","-8.41","2159597505800"
"006800","미래에셋증권","KOSPI","증권","66600","-5400","-7.50","37767909884400"
"00680K","미래에셋증권2우B","KOSPI","증권","21500","-1550","-6.72","2938587363000"
"006805","미래에셋증권우","KOSPI","증권","23350","-1800","-7.16","328668762500"
"081660","미스토홀딩스","KOSPI","유통","48950","-50","-0.10","2598845568000"
"002840","미원상사","KOSPI","화학","140000","-1700","-1.20","665000000000"
"268280","미원에스씨","KOSPI","화학","132400","1200","0.91","662000000000"
"107590","미원홀딩스","KOSPI","기타금융","69400","400","0.58","161008000000"
"134380","미원화학","KOSPI","화학","109000","-600","-0.55","239720212000"
"003650","미창석유","KOSPI","화학","149200","14300","10.60","259559062400"
"377740","바이오노트","KOSPI","제약","5570","-50","-0.89","568452187360"
"003610","방림","KOSPI","섬유·의류","5850","-80","-1.35","235182624300"
"035150","백산","KOSPI","화학","13190","-130","-0.98","267890918070"
"002410","범양건영","KOSPI","건설","1935","0","0.00","53173451700"
"007210","벽산","KOSPI","비금속","1962","-34","-1.70","131179320000"
"002760","보락","KOSPI","화학","1183","-32","-2.63","70861700000"
"003850","보령","KOSPI","제약","9810","-140","-1.41","841572500670"
"000890","보해양조","KOSPI","음식료·담배","485","-9","-1.82","66988262565"
"003000","부광약품","KOSPI","제약","5100","-510","-9.09","503189822100"
"001270","부국증권","KOSPI","증권","79700","-10600","-11.74","826479914200"
"001275","부국증권우","KOSPI","증권","34100","-750","-2.15","102300000000"
"026940","부국철강","KOSPI","금속","2025","-65","-3.11","40500000000"
"011390","부산산업","KOSPI","비금속","79200","-5600","-6.60","83635200000"
"005030","부산주공","KOSPI","운송장비·부품","486","0","0.00","38288532168"
"006740","블루산업개발","KOSPI","종이·목재","582","-26","-4.28","33159792216"
"002070","비비안","KOSPI","섬유·의류","521","-24","-4.40","23547156117"
"100220","비상교육","KOSPI","오락·문화","5290","-180","-3.29","68752759890"
"090460","비에이치","KOSPI","전기·전자","17790","-1550","-8.01","599728261020"
"005180","빙그레","KOSPI","음식료·담배","78200","-3700","-4.52","747255974600"
"003960","사조대림","KOSPI","음식료·담배","35700","-1400","-3.77","327171471900"
"008040","사조동아원","KOSPI","음식료·담배","1064","9","0.85","150177854400"
"007160","사조산업","KOSPI","음식료·담배","58800","-4300","-6.81","294000000000"
"014710","사조씨푸드","KOSPI","음식료·담배","8550","-450","-5.00","147218542650"
"006090","사조오양","KOSPI","음식료·담배","8550","-200","-2.29","80564418450"
"062040","산일전기","KOSPI","전기·전자","150200","-16500","-9.90","4587889040000"
"001470","삼부토건","KOSPI","건설","347","0","0.00","79699592928"
"028050","삼성E&A","KOSPI","일반서비스","35150","-1250","-3.43","6889400000000"
"448730","삼성FN리츠","KOSPI","부동산","5230","-310","-5.60","476191500000"
"006400","삼성SDI","KOSPI","전기·전자","408000","-58000","-12.45","32878896240000"
"006405","삼성SDI우","KOSPI","전기·전자","236000","-40500","-14.65","381823456000"
"006660","삼성공조","KOSPI","운송장비·부품","12750","-620","-4.64","103610503500"
"028260","삼성물산","KOSPI","유통","317000","-33500","-9.56","53882564448000"
"02826K","삼성물산우B","KOSPI","유통","192800","-24200","-11.15","282951352000"
"207940","삼성바이오로직스","KOSPI","제약","1681000","-97000","-5.46","77815088631000"
"032830","삼성생명","KOSPI","보험","221500","-8500","-3.70","44300000000000"
"018260","삼성에스디에스","KOSPI","IT 서비스","177600","-17400","-8.92","13742297280000"
"0126Z0","삼성에피스홀딩스","KOSPI","기타금융","598000","-77000","-11.41","14880063302000"
"009150","삼성전기","KOSPI","전기·전자","409000","-39500","-8.81","30549721664000"
"009155","삼성전기우","KOSPI","전기·전자","169300","-19200","-10.19","492152391200"
"005930","삼성전자","KOSPI","전기·전자","195100","-21400","-9.88","1154921358582200"
"005935","삼성전자우","KOSPI","전기·전자","129200","-14600","-10.15","105423926588800"
"001360","삼성제약","KOSPI","제약","1846","-145","-7.28","173823197834"
"010140","삼성중공업","KOSPI","운송장비·부품","28000","-950","-3.28","24640000000000"
"016360","삼성증권","KOSPI","증권","100500","-6300","-5.90","8974650000000"
"068290","삼성출판사","KOSPI","오락·문화","9610","-390","-3.90","96100000000"
"029780","삼성카드","KOSPI","기타금융","61900","-1100","-1.75","7171665352900"
"000810","삼성화재","KOSPI","보험","522000","-8000","-1.51","24017822910000"
"000815","삼성화재우","KOSPI","보험","401500","-10000","-2.43","1244453265000"
"006110","삼아알미늄","KOSPI","금속","29400","-1750","-5.62","444629577000"
"0120G0","삼양바이오팜","KOSPI","제약","94500","-2600","-2.68","702689715000"
"145990","삼양사","KOSPI","음식료·담배","50400","-700","-1.37","519797829600"
"145995","삼양사우","KOSPI","음식료·담배","36150","-350","-0.96","13378030500"
"003230","삼양식품","KOSPI","음식료·담배","1172000","-49000","-4.01","8828693580000"
"002170","삼양통상","KOSPI","섬유·의류","59600","-1100","-1.81","178800000000"
"272550","삼양패키징","KOSPI","화학","12220","-190","-1.53","184135921320"
"000070","삼양홀딩스","KOSPI","기타금융","74100","-400","-0.54","575252453100"
"003720","삼영","KOSPI","화학","7260","-270","-3.59","246840000000"
"002810","삼영무역","KOSPI","유통","20000","-900","-4.31","369338960000"
"005680","삼영전자","KOSPI","전기·전자","12050","-260","-2.11","241000000000"
"023000","삼원강재","KOSPI","운송장비·부품","2400","-40","-1.64","96000000000"
"004380","삼익THK","KOSPI","기계·장비","9960","0","0.00","206172000000"
"002450","삼익악기","KOSPI","기타제조","1190","-17","-1.41","107731788850"
"004440","삼일씨엔에스","KOSPI","비금속","5240","-490","-8.55","66715402280"
"000520","삼일제약","KOSPI","제약","10710","-470","-4.20","232319295810"
"009770","삼정펄프","KOSPI","종이·목재","36300","800","2.25","90748947300"
"005500","삼진제약","KOSPI","제약","18540","-340","-1.80","246952800000"
"004690","삼천리","KOSPI","전기·가스","147400","-5100","-3.34","597710685000"
"010960","삼호개발","KOSPI","건설","4075","-40","-0.97","98289000000"
"004450","삼화왕관","KOSPI","금속","29300","-700","-2.33","63123304700"
"009470","삼화전기","KOSPI","전기·전자","41500","-3400","-7.57","274473530000"
"011230","삼화전자","KOSPI","전기·전자","2595","-80","-2.99","49735212075"
"001820","삼화콘덴서","KOSPI","전기·전자","49550","-4350","-8.07","515072250000"
"000390","삼화페인트","KOSPI","화학","8270","-400","-4.61","224972688630"
"001290","상상인증권","KOSPI","증권","1250","-250","-16.67","135421400000"
"041650","상신브레이크","KOSPI","운송장비·부품","2650","-100","-3.64","56899342500"
"075180","새론오토모티브","KOSPI","운송장비·부품","3150","-60","-1.87","60480000000"
"007540","샘표","KOSPI","기타금융","57600","-7400","-11.38","165646080000"
"248170","샘표식품","KOSPI","음식료·담배","28700","-1200","-4.01","131109808200"
"007860","서연","KOSPI","기타금융","10410","-950","-8.36","244425176040"
"200880","서연이화","KOSPI","운송장비·부품","15000","-1590","-9.58","405426555000"
"017390","서울가스","KOSPI","전기·가스","73800","6200","9.17","369000000000"
"031210","서울보증보험","KOSPI","보험","56700","-1600","-2.74","3958884606600"
"004410","서울식품","KOSPI","음식료·담배","212","-28","-11.67","82717128832"
"004415","서울식품우","KOSPI","음식료·담배","1222","-53","-4.16","2718339000"
"021050","서원","KOSPI","금속","1330","6","0.45","63141204700"
"008490","서흥","KOSPI","화학","22150","-200","-0.89","256255852950"
"007610","선도전기","KOSPI","전기·전자","3000","0","0.00","54000000000"
"136490","선진","KOSPI","음식료·담배","11900","-550","-4.42","282977287600"
"014910","성문전자","KOSPI","전기·전자","1695","-85","-4.78","38071369575"
"014915","성문전자우","KOSPI","전기·전자","4275","-270","-5.94","2565000000"
"004980","성신양회","KOSPI","비금속","9600","-250","-2.54","235354300800"
"004985","성신양회우","KOSPI","비금속","11220","-280","-2.43","8253936900"
"011300","성안머티리얼스","KOSPI","섬유·의류","361","-7","-1.90","56318265275"
"000180","성창기업지주","KOSPI","일반서비스","1630","-37","-2.22","113695108000"
"002420","세기상사","KOSPI","유통","6460","1490","29.98","38565864080"
"004360","세방","KOSPI","운송·창고","15690","-120","-0.76","299923811070"
"004365","세방우","KOSPI","운송·창고","9800","-210","-2.10","36154650000"
"004490","세방전지","KOSPI","전기·전자","65600","-3300","-4.79","909216000000"
"001430","세아베스틸지주","KOSPI","금속","67000","-2100","-3.04","2402761973000"
"306200","세아제강","KOSPI","금속","129700","-3100","-2.33","367868110000"
"003030","세아제강지주","KOSPI","기타금융","137000","-5000","-3.52","567407009000"
"058650","세아홀딩스","KOSPI","금속","155000","-4300","-2.70","668551580000"
"013000","세우글로벌","KOSPI","유통","1107","-10","-0.90","31776469317"
"021820","세원정공","KOSPI","운송장비·부품","16550","-70","-0.42","165500000000"
"067830","세이브존I&C","KOSPI","유통","3060","-170","-5.26","125585138700"
"075580","세진중공업","KOSPI","운송장비·부품","17960","-1770","-8.97","1021016229760"
"068270","셀트리온","KOSPI","제약","225000","-13500","-5.66","51985858725000"
"336370","솔루스첨단소재","KOSPI","전기·전자","8330","-620","-6.93","584910475520"
"33637K","솔루스첨단소재1우","KOSPI","전기·전자","2015","-130","-6.06","34071163490"
"33637L","솔루스첨단소재2우B","KOSPI","전기·전자","3475","-75","-2.11","13129578600"
"248070","솔루엠","KOSPI","전기·전자","18100","-380","-2.06","865473871600"
"004430","송원산업","KOSPI","화학","9160","-470","-4.88","219840000000"
"017550","수산세보틱스","KOSPI","기계·장비","1885","-13","-0.68","117622360050"
"126720","수산인더스트리","KOSPI","건설","26250","-1700","-6.08","375007500000"
"053210","스카이라이프","KOSPI","오락·문화","5010","-90","-1.76","238090004550"
"204210","스타에스엠리츠","KOSPI","부동산","2035","0","0.00","15927568525"
"026890","스틱인베스트먼트","KOSPI","기타금융","11810","-100","-0.84","492219246750"
"134790","시디즈","KOSPI","기타제조","19970","-1330","-6.24","39940000000"
"462870","시프트업","KOSPI","IT 서비스","30900","-1450","-4.48","1822616106000"
"016590","신대양제지","KOSPI","종이·목재","14280","-830","-5.49","575452869600"
"029530","신도리코","KOSPI","전기·전자","56100","-2800","-4.75","565489626900"
"004970","신라교역","KOSPI","농업, 임업 및 어업","9730","-310","-3.09","155680000000"
"011930","신성이엔지","KOSPI","전기·전자","2160","-290","-11.84","444632006160"
"004170","신세계","KOSPI","유통","359500","-9000","-2.44","3467442569500"
"035510","신세계 I&C","KOSPI","IT 서비스","16540","-920","-5.27","231244086000"
"031430","신세계인터내셔날","KOSPI","유통","12670","-620","-4.67","447795810000"
"031440","신세계푸드","KOSPI","일반서비스","50300","-1600","-3.08","194785744000"
"006880","신송홀딩스","KOSPI","유통","6870","30","0.44","81264254460"
"005800","신영와코루","KOSPI","섬유·의류","16620","-610","-3.54","149580000000"
"001720","신영증권","KOSPI","증권","200500","-25000","-11.09","3296220000000"
"009270","신원","KOSPI","섬유·의류","1420","-81","-5.40","162973958060"
"002700","신일전자","KOSPI","유통","1336","-41","-2.98","94919488056"
"002870","신풍","KOSPI","유통","1160","-26","-2.19","40552092000"
"019170","신풍제약","KOSPI","제약","11300","-930","-7.60","598730387000"
"019175","신풍제약우","KOSPI","제약","17700","-910","-4.89","38940000000"
"481850","신한글로벌액티브리츠","KOSPI","기타금융","1162","-17","-1.44","50521045568"
"404990","신한서부티엔디리츠","KOSPI","부동산","4315","-60","-1.37","255035089020"
"293940","신한알파리츠","KOSPI","부동산","5670","-80","-1.39","685730497410"
"055550","신한지주","KOSPI","기타금융","96700","-200","-0.21","45899076708700"
"004080","신흥","KOSPI","유통","13890","-80","-0.57","130566000000"
"004770","써니전자","KOSPI","전기·전자","1567","-40","-2.49","55640155346"
"403550","쏘카","KOSPI","일반서비스","11540","-250","-2.12","378995549080"
"004920","씨아이테크","KOSPI","전기·전자","1097","-24","-2.14","57241319584"
"112610","씨에스윈드","KOSPI","금속","50300","-3400","-6.33","2121221570900"
"480370","씨케이솔루션","KOSPI","건설","3045","-265","-8.01","33296651745"
"308170","씨티알모빌리티","KOSPI","운송장비·부품","5500","-320","-5.50","47355000000"
"008700","아남전자","KOSPI","전기·전자","1217","-48","-3.79","93860905940"
"090430","아모레퍼시픽","KOSPI","화학","138600","-12800","-8.45","8107096397400"
"090435","아모레퍼시픽우","KOSPI","화학","48650","-3150","-6.08","513638429500"
"002790","아모레퍼시픽홀딩스","KOSPI","화학","28500","-2850","-9.09","2264558130000"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","화학","24400","-1500","-5.79","173049680000"
"002795","아모레퍼시픽홀딩스우","KOSPI","화학","12900","-370","-2.79","83124633000"
"002030","아세아","KOSPI","일반서비스","290500","-1000","-0.34","602103663000"
"183190","아세아시멘트","KOSPI","비금속","12330","-350","-2.76","455318023140"
"002310","아세아제지","KOSPI","종이·목재","10360","-370","-3.45","419398803600"
"012170","아센디오","KOSPI","오락·문화","1466","-37","-2.46","28430571936"
"267850","아시아나IDT","KOSPI","IT 서비스","10470","-310","-2.88","116217000000"
"020560","아시아나항공","KOSPI","운송·창고","7340","-420","-5.41","1511971818740"
"122900","아이마켓코리아","KOSPI","유통","7750","-150","-1.90","259073510000"
"010780","아이에스동서","KOSPI","비금속","30000","-1150","-3.69","905609280000"
"031820","아이티센씨티에스","KOSPI","IT 서비스","779","-50","-6.03","94299092014"
"139990","아주스틸","KOSPI","금속","3100","10","0.32","120141783400"
"009320","아진전자부품","KOSPI","운송장비·부품","1052","-38","-3.49","51863358040"
"001780","알루코","KOSPI","금속","2150","-90","-4.02","208184783800"
"018250","애경산업","KOSPI","화학","15030","-1020","-6.36","396941323050"
"161000","애경케미칼","KOSPI","화학","10040","-430","-4.11","488433038360"
"011090","에넥스","KOSPI","기타제조","476","-10","-2.06","28556021116"
"137310","에스디바이오센서","KOSPI","의료·정밀기기","8180","-260","-3.08","995907654360"
"005850","에스엘","KOSPI","운송장비·부품","68300","-5100","-6.95","3172433916000"
"010580","에스엠벡셀","KOSPI","운송장비·부품","2015","-55","-2.66","224172296400"
"012750","에스원","KOSPI","일반서비스","87200","-600","-0.68","3313528321600"
"023960","에쓰씨엔지니어링","KOSPI","건설","1452","-115","-7.34","55228235700"
"298690","에어부산","KOSPI","운송·창고","1782","-80","-4.30","207852480000"
"140910","에이리츠","KOSPI","부동산","3130","0","0.00","13969290160"
"078520","에이블씨엔씨","KOSPI","화학","10520","-970","-8.44","273668973720"
"015260","에이엔피","KOSPI","전기·전자","510","-91","-15.14","23009615940"
"007460","에이프로젠","KOSPI","금속","355","-37","-9.44","116903285650"
"003060","에이프로젠바이오로직스","KOSPI","제약","307","-21","-6.40","60911208415"
"244920","에이플러스에셋","KOSPI","기타금융","13500","-1270","-8.60","305203855500"
"278470","에이피알","KOSPI","화학","285500","-27000","-8.64","10687165752500"
"450080","에코프로머티","KOSPI","전기·전자","67800","-4100","-5.70","4783883521200"
"019490","엑시큐어하이트론","KOSPI","전기·전자","541","0","0.00","41349858070"
"036570","엔씨소프트","KOSPI","IT 서비스","219500","-11500","-4.98","4728912829000"
"085310","엔케이","KOSPI","금속","995","-5","-0.50","78485920390"
"900140","엘브이엠씨홀딩스","KOSPI","유통","1489","-91","-5.76","287735003248"
"066970","엘앤에프","KOSPI","전기·전자","112400","-13300","-10.58","4526742074400"
"097520","엠씨넥스","KOSPI","전기·전자","25700","-1600","-5.86","447218550000"
"484870","엠앤씨솔루션","KOSPI","기계·장비","136300","5100","3.89","1247676570000"
"014440","영보화학","KOSPI","화학","4860","-30","-0.61","97200000000"
"111770","영원무역","KOSPI","유통","98000","1100","1.14","4342523864000"
"009970","영원무역홀딩스","KOSPI","기타금융","244000","-5500","-2.20","3293813828000"
"003520","영진약품","KOSPI","제약","1937","-73","-3.63","354263219947"
"000670","영풍","KOSPI","금속","61400","-3200","-4.95","1109986130000"
"012280","영화금속","KOSPI","운송장비·부품","1086","-49","-4.32","56107652430"
"012160","영흥","KOSPI","금속","582","-64","-9.91","58962636504"
"007310","오뚜기","KOSPI","음식료·담배","388500","-9000","-2.26","1557041955000"
"002630","오리엔트바이오","KOSPI","제약","590","-18","-2.96","69963972950"
"271560","오리온","KOSPI","음식료·담배","131200","-2200","-1.65","5187140518400"
"001800","오리온홀딩스","KOSPI","기타금융","23600","-250","-1.05","1478431959200"
"005320","온타이드","KOSPI","유통","571","-29","-4.83","39042518990"
"011690","와이투솔루션","KOSPI","전기·전자","7490","-790","-9.54","274691211060"
"316140","우리금융지주","KOSPI","기타금융","35300","-700","-1.94","25912894096000"
"006980","우성","KOSPI","음식료·담배","22050","-200","-0.90","68134500000"
"017370","우신시스템","KOSPI","기계·장비","6220","-230","-3.57","113913415880"
"105840","우진","KOSPI","의료·정밀기기","22950","-2400","-9.47","463536526500"
"010400","우진아이엔에스","KOSPI","건설","3705","-110","-2.88","28239510000"
"049800","우진플라임","KOSPI","기계·장비","2700","-185","-6.41","54000000000"
"016880","웅진","KOSPI","일반서비스","2075","-45","-2.12","165848691000"
"095720","웅진씽크빅","KOSPI","일반서비스","1100","-32","-2.83","127056583500"
"005820","원림","KOSPI","섬유·의류","16390","-510","-3.02","37663728300"
"008600","윌비스","KOSPI","유통","263","-7","-2.59","17683078257"
"033270","유나이티드제약","KOSPI","제약","20250","200","1.00","330759895500"
"014830","유니드","KOSPI","화학","79900","-2200","-2.68","540731240000"
"446070","유니드비티플러스","KOSPI","종이·목재","3120","-90","-2.80","33106990800"
"000910","유니온","KOSPI","비금속","4265","-50","-1.16","66583555035"
"047400","유니온머티리얼","KOSPI","비금속","1469","-30","-2.00","61698000000"
"011330","유니켐","KOSPI","섬유·의류","1102","-53","-4.59","103065297156"
"077500","유니퀘스트","KOSPI","유통","6350","-380","-5.65","137160647700"
"002920","유성기업","KOSPI","운송장비·부품","2280","10","0.44","59160300000"
"000700","유수홀딩스","KOSPI","일반서비스","6210","10","0.16","161719652520"
"003470","유안타증권","KOSPI","증권","4935","-255","-4.91","985009102560"
"003475","유안타증권우","KOSPI","증권","4550","-270","-5.60","58750564600"
"072130","유엔젤","KOSPI","IT 서비스","4630","40","0.87","59705952020"
"000220","유유제약","KOSPI","제약","4460","-155","-3.36","75964285460"
"000225","유유제약1우","KOSPI","제약","4780","-105","-2.15","10835925400"
"000227","유유제약2우B","KOSPI","제약","10320","-50","-0.48","3359779200"
"001200","유진투자증권","KOSPI","증권","4845","-455","-8.58","469317795210"
"000100","유한양행","KOSPI","제약","106500","-3700","-3.36","8482469506500"
"000105","유한양행우","KOSPI","제약","90400","-3600","-3.83","106756976000"
"003460","유화증권","KOSPI","증권","3960","-210","-5.04","224541563400"
"003465","유화증권우","KOSPI","증권","3585","-160","-4.27","62652983625"
"008730","율촌화학","KOSPI","화학","25200","-1200","-4.55","624960000000"
"008250","이건산업","KOSPI","종이·목재","4010","-145","-3.49","43920066350"
"025820","이구산업","KOSPI","금속","5420","-220","-3.90","181255640000"
"214320","이노션","KOSPI","일반서비스","19810","-240","-1.20","792400000000"
"088260","이리츠코크렙","KOSPI","부동산","4750","-155","-3.16","300872552500"
"139480","이마트","KOSPI","유통","100800","-4200","-4.00","2781658555200"
"457190","이수스페셜티케미컬","KOSPI","화학","105200","-10000","-8.68","3178468195200"
"007660","이수페타시스","KOSPI","전기·전자","115000","-12600","-9.87","8442060185000"
"005950","이수화학","KOSPI","화학","8610","-820","-8.70","226392795090"
"015020","이스타코","KOSPI","부동산","434","-38","-8.05","18597594400"
"074610","이엔플러스","KOSPI","기계·장비","5110","0","0.00","37494481920"
"102460","이연제약","KOSPI","제약","10630","-370","-3.36","197577800930"
"084680","이월드","KOSPI","기타제조","1590","-68","-4.10","225471846870"
"350520","이지스레지던스리츠","KOSPI","부동산","3790","-5","-0.13","139722905580"
"334890","이지스밸류플러스리츠","KOSPI","부동산","4100","-85","-2.03","284739600300"
"000760","이화산업","KOSPI","유통","15790","-1210","-7.12","44212000000"
"014990","인디에프","KOSPI","섬유·의류","833","-49","-5.56","62569124835"
"101140","인바이오젠","KOSPI","유통","9020","-560","-5.85","90598828320"
"006490","인스코비","KOSPI","통신","465","4","0.87","58537044405"
"023800","인지컨트롤스","KOSPI","운송장비·부품","6980","-310","-4.25","110348195060"
"034590","인천도시가스","KOSPI","전기·가스","27300","150","0.55","119430784200"
"129260","인터지스","KOSPI","운송·창고","2560","-20","-0.78","76154557440"
"023810","인팩","KOSPI","운송장비·부품","8150","-300","-3.55","81500000000"
"249420","일동제약","KOSPI","제약","35800","-3000","-7.73","1132649421600"
"000230","일동홀딩스","KOSPI","제약","11110","-430","-3.73","128213844000"
"013360","일성건설","KOSPI","건설","1700","-90","-5.03","91842296000"
"003120","일성아이에스","KOSPI","제약","23200","-1800","-7.20","308560000000"
"003200","일신방직","KOSPI","섬유·의류","13900","-550","-3.81","319144000000"
"007110","일신석재","KOSPI","유통","1739","-80","-4.40","134697044790"
"007570","일양약품","KOSPI","제약","13050","0","0.00","249067915200"
"007575","일양약품우","KOSPI","제약","12980","0","0.00","5777138400"
"008500","일정실업","KOSPI","섬유·의류","2950","165","5.92","17700000000"
"081000","일진다이아","KOSPI","화학","14590","-1060","-6.77","207221405250"
"020760","일진디스플","KOSPI","전기·전자","902","0","0.00","46465394382"
"103590","일진전기","KOSPI","전기·전자","83200","-6300","-7.04","3967424448000"
"271940","일진하이솔루스","KOSPI","운송장비·부품","18150","2130","13.30","659084398500"
"015860","일진홀딩스","KOSPI","기타금융","8820","-320","-3.50","435244800060"
"226320","잇츠한불","KOSPI","화학","11010","-550","-4.76","241441758150"
"317400","자이에스앤디","KOSPI","부동산","4495","-55","-1.21","174327427400"
"033240","자화전자","KOSPI","전기·전자","41600","-200","-0.48","905076057600"
"000950","전방","KOSPI","섬유·의류","38900","-1200","-2.99","65352000000"
"079900","전진건설로봇","KOSPI","기계·장비","56500","-3400","-5.68","824478792500"
"348950","제이알글로벌리츠","KOSPI","부동산","1911","30","1.59","377185536000"
"194370","제이에스코퍼레이션","KOSPI","섬유·의류","12700","-800","-5.93","368512826600"
"030000","제일기획","KOSPI","일반서비스","21350","-600","-2.73","2456130153750"
"271980","제일약품","KOSPI","제약","15280","-550","-3.47","224690444160"
"001560","제일연마","KOSPI","비금속","10530","550","5.51","103194000000"
"002620","제일파마홀딩스","KOSPI","일반서비스","8760","-220","-2.45","139926589800"
"006220","제주은행","KOSPI","은행","14700","-1230","-7.72","555638787900"
"089590","제주항공","KOSPI","운송·창고","5620","-470","-7.72","453202335700"
"004910","조광페인트","KOSPI","화학","5020","-150","-2.90","64256000000"
"004700","조광피혁","KOSPI","섬유·의류","70600","-5600","-7.35","469429142800"
"001550","조비","KOSPI","화학","14550","-40","-0.27","75547077450"
"462520","조선내화","KOSPI","비금속","14050","-170","-1.20","166565110400"
"120030","조선선재","KOSPI","금속","102400","-6000","-5.54","128783462400"
"018470","조일알미늄","KOSPI","금속","1198","-22","-1.80","151704801758"
"002600","조흥","KOSPI","음식료·담배","158700","-1900","-1.18","95220000000"
"185750","종근당","KOSPI","제약","91500","-1900","-2.03","1262954370000"
"063160","종근당바이오","KOSPI","제약","20300","-800","-3.79","111365028600"
"001630","종근당홀딩스","KOSPI","제약","50600","-1500","-2.88","253498966600"
"109070","주성코퍼레이션","KOSPI","전기·전자","782","-23","-2.86","41297599860"
"044380","주연테크","KOSPI","전기·전자","336","-33","-8.94","21665811552"
"013890","지누스","KOSPI","기타제조","12180","-300","-2.40","271060735680"
"013870","지엠비코리아","KOSPI","운송장비·부품","5340","-180","-3.26","101845975200"
"071320","지역난방공사","KOSPI","전기·가스","89900","-3300","-3.54","1040929085600"
"088790","진도","KOSPI","유통","2270","0","0.00","28256378880"
"003780","진양산업","KOSPI","화학","5900","-220","-3.59","76700000000"
"010640","진양폴리","KOSPI","화학","2640","-125","-4.52","26400000000"
"100250","진양홀딩스","KOSPI","화학","3100","-35","-1.12","173275405200"
"051630","진양화학","KOSPI","화학","2200","-180","-7.56","46640000000"
"272450","진에어","KOSPI","운송·창고","6710","-360","-5.09","350262000000"
"011000","진원생명과학","KOSPI","제약","1140","-72","-5.94","97367327040"
"002780","진흥기업","KOSPI","건설","763","-19","-2.43","110994941435"
